Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
REG0_REG_30_,2843,2877,30457,0.5,0.5
U3517,2842,2876,64121,0.5000938336269976,0.49990616637300245
REG0_REG_31_,2843,2877,64211,0.5,0.5
U3518,1843,1863,12856,0.5000832992574963,0.4999167007425037
REG1_REG_0_,1844,1864,40619,0.5,0.5
U3519,2175,2193,12245,0.5000786640384487,0.4999213359615513
REG1_REG_1_,2176,2194,40996,0.5,0.5
U3520,2193,2213,16769,0.5000761525851714,0.49992384741482865
REG1_REG_2_,2194,2214,88013,0.5,0.5
U3521,2455,2487,29522,0.500080167011003,0.499919832988997
REG1_REG_3_,2456,2488,44462,0.5,0.5
U3522,2491,2521,13820,0.5000795723164464,0.4999204276835536
REG1_REG_4_,2492,2522,87131,0.5,0.5
U3523,2288,2312,52740,0.5000749820804529,0.49992501791954713
REG1_REG_5_,2289,2313,44458,0.5,0.5
U3524,2299,2321,17619,0.5000801308323961,0.4999198691676039
REG1_REG_6_,2300,2322,42811,0.5,0.5
U3525,2449,2474,17604,0.5000747490661053,0.4999252509338947
REG1_REG_7_,2450,2475,43027,0.5,0.5
U3526,2433,2460,21453,0.5000800311914589,0.49991996880854106
REG1_REG_8_,2434,2461,46244,0.5,0.5
U3527,2473,2500,20181,0.5000795643142313,0.4999204356857687
REG1_REG_9_,2474,2501,46395,0.5,0.5
U3528,2435,2463,7053,0.5000748419334844,0.4999251580665156
REG1_REG_10_,2436,2464,47295,0.5,0.5
U3529,2437,2470,15643,0.500080057566423,0.49991994243357696
REG1_REG_11_,2438,2471,46160,0.5,0.5
U3530,2254,2279,40451,0.5000793181160693,0.4999206818839307
REG1_REG_12_,2255,2280,45921,0.5,0.5
U3531,2254,2274,10750,0.5000746344680468,0.4999253655319532
REG1_REG_13_,2255,2275,48075,0.5,0.5
U3532,2451,2471,11885,0.5000783707391512,0.4999216292608488
REG1_REG_14_,2452,2472,47323,0.5,0.5
U3533,2397,2417,7191,0.5000784434371616,0.49992155656283843
REG1_REG_15_,2398,2418,47832,0.5,0.5
U3534,2395,2418,6597,0.5000799888479132,0.49992001115208684
REG1_REG_16_,2396,2419,47090,0.5,0.5
U3535,2393,2415,7194,0.500074719086332,0.49992528091366795
REG1_REG_17_,2394,2416,101042,0.5,0.5
U3536,2396,2416,7517,0.5000794016597708,0.49992059834022917
REG1_REG_18_,2397,2417,100491,0.5,0.5
U3537,2397,2417,9824,0.5000794227943632,0.49992057720563676
REG1_REG_19_,2398,2418,98952,0.5,0.5
U3538,2493,2516,150233,0.5000744562569271,0.49992554374307285
REG1_REG_20_,2494,2517,150315,0.5,0.5
U3539,2532,2555,145116,0.5000748654376826,0.49992513456231735
REG1_REG_21_,2533,2556,145198,0.5,0.5
U3540,2506,2531,15769,0.5000786169141268,0.4999213830858732
REG1_REG_22_,2507,2532,15851,0.5,0.5
U3541,2538,2567,128108,0.5000776609531217,0.49992233904687833
REG1_REG_23_,2539,2568,128190,0.5,0.5
U3542,2505,2527,206404,0.5000793643853733,0.49992063561462674
REG1_REG_24_,2506,2528,206486,0.5,0.5
U3543,2824,2848,78405,0.5000794169606473,0.4999205830393527
REG1_REG_25_,2825,2849,78487,0.5,0.5
U3544,2827,2848,113852,0.5000755663646307,0.4999244336353693
REG1_REG_26_,2828,2849,113934,0.5,0.5
U3545,2831,2848,39071,0.500080161659771,0.499919838340229
REG1_REG_27_,2832,2849,39153,0.5,0.5
U3546,2883,2906,39263,0.5000793308426332,0.49992066915736677
REG1_REG_28_,2884,2907,39345,0.5,0.5
U3547,2857,2872,20756,0.5000780001273691,0.49992199987263086
REG1_REG_29_,2858,2873,20838,0.5,0.5
U3548,2893,3253,31063,0.5001151673355728,0.4998848326644272
REG1_REG_30_,2894,3254,31145,0.5,0.5
U3549,2893,3156,63795,0.5001151673354425,0.4998848326645575
REG1_REG_31_,2894,3157,63877,0.5,0.5
U3290,1072,1312,9894,0.5052054158616988,0.49479458413830124
REG2_REG_0_,1073,1313,85893,0.5,0.5
U3289,1142,1390,13284,0.5047726700081279,0.49522732999187213
REG2_REG_1_,1143,1391,41376,0.5,0.5
U3288,1176,1434,7864,0.5045910180897502,0.49540898191024985
REG2_REG_2_,1177,1435,87674,0.5,0.5
U3287,1147,1426,13347,0.5049798741627725,0.49502012583722754
REG2_REG_3_,1148,1427,42364,0.5,0.5
U3286,1174,1489,8231,0.5049715601262649,0.4950284398737351
REG2_REG_4_,1175,1490,86813,0.5,0.5
U3285,974,1182,10972,0.5045147453120568,0.49548525468794324
REG2_REG_5_,975,1183,42499,0.5,0.5
U3284,987,1226,5869,0.5049936068617333,0.49500639313826666
REG2_REG_6_,988,1227,42668,0.5,0.5
U3283,1069,1310,6287,0.504464391937594,0.49553560806240604
REG2_REG_7_,1070,1311,42742,0.5,0.5
U3282,993,1226,8348,0.5049670518371812,0.49503294816281884
REG2_REG_8_,994,1227,44335,0.5,0.5
U3281,974,1159,9044,0.5049193531177703,0.49508064688222975
REG2_REG_9_,975,1160,46077,0.5,0.5
U3280,1079,1312,10004,0.5044624646440671,0.4955375353559329
REG2_REG_10_,1080,1313,45804,0.5,0.5
U3279,1075,1312,12673,0.5049637998015613,0.49503620019843875
REG2_REG_11_,1076,1313,46077,0.5,0.5
U3278,998,1225,13126,0.5048929459244774,0.4951070540755226
REG2_REG_12_,999,1226,45864,0.5,0.5
U3277,974,1160,9036,0.504440833259086,0.49555916674091405
REG2_REG_13_,975,1161,46537,0.5,0.5
U3276,1069,1310,7496,0.5048021780202933,0.49519782197970674
REG2_REG_14_,1070,1311,46115,0.5,0.5
U3275,887,1071,9308,0.504809075391107,0.495190924608893
REG2_REG_15_,888,1072,46497,0.5,0.5
U3274,1072,1278,10210,0.5049563979193518,0.49504360208064824
REG2_REG_16_,1073,1279,46911,0.5,0.5
U3273,916,1076,9620,0.5044488709504978,0.49555112904950216
REG2_REG_17_,917,1077,98994,0.5,0.5
U3272,1070,1310,10339,0.5049004573776396,0.49509954262236044
REG2_REG_18_,1071,1311,99755,0.5,0.5
U3271,887,1072,11997,0.5049024657039122,0.4950975342960878
REG2_REG_19_,888,1073,97701,0.5,0.5
U3270,1093,1378,33965,0.5044944560523467,0.49550554394765334
REG2_REG_20_,1094,1379,34345,0.5,0.5
U3269,1035,1317,345440,0.5045345002181585,0.4954654997818415
REG2_REG_21_,1036,1318,345807,0.5,0.5
U3268,1082,1317,178995,0.504898152314553,0.49510184768544696
REG2_REG_22_,1083,1318,179363,0.5,0.5
U3267,1035,1312,143397,0.5048063718394068,0.4951936281605932
REG2_REG_23_,1036,1313,143771,0.5,0.5
U3266,1076,1317,223583,0.5049696873892605,0.4950303126107395
REG2_REG_24_,1077,1318,223966,0.5,0.5
U3265,1181,1489,94145,0.5049747183740434,0.4950252816259566
REG2_REG_25_,1182,1490,94538,0.5,0.5
U3264,1084,1366,132645,0.50460296757031,0.49539703242969
REG2_REG_26_,1085,1367,133037,0.5,0.5
U3263,1178,1484,56234,0.5050464148722444,0.49495358512775556
REG2_REG_27_,1179,1485,56627,0.5,0.5
U3262,1181,1494,31276,0.50498234573313,0.49501765426687006
REG2_REG_28_,1182,1495,31660,0.5,0.5
U3354,1157,1574,159036,0.5053623841122951,0.49463761588770494
REG2_REG_29_,1158,1575,159339,0.5,0.5
U3261,1143,1762,34153,0.5086306349160501,0.4913693650839499
REG2_REG_30_,1144,1763,34346,0.5,0.5
U3260,1143,1762,67603,0.5086306349102382,0.4913693650897618
REG2_REG_31_,1144,1763,67796,0.5,0.5
U3259,404,555,93952,0.5301009230918619,0.46989907690813815
ADDR_REG_19_,405,556,94900,0.5,0.5
U3258,417,556,96823,0.5481134909109816,0.4518865090890184
ADDR_REG_18_,418,557,97800,0.5,0.5
U3257,283,504,87319,0.5527473730922665,0.4472526269077335
ADDR_REG_17_,284,505,88200,0.5,0.5
U3256,275,479,87220,0.5527753585433072,0.44722464145669283
ADDR_REG_16_,276,480,88100,0.5,0.5
U3255,248,436,86131,0.5519237700869603,0.44807622991303975
ADDR_REG_15_,249,437,87000,0.5,0.5
U3254,250,428,85537,0.5519235509493315,0.44807644905066846
ADDR_REG_14_,251,429,86400,0.5,0.5
U3253,252,437,86131,0.551923156953907,0.44807684304609297
ADDR_REG_13_,253,438,87000,0.5,0.5
U3252,237,417,84844,0.5527365973142973,0.44726340268570275
ADDR_REG_12_,238,418,85700,0.5,0.5
U3251,238,418,85438,0.5527564655243907,0.4472435344756093
ADDR_REG_11_,239,419,86300,0.5,0.5
U3250,235,410,84943,0.5519188588230061,0.44808114117699394
ADDR_REG_10_,236,411,85800,0.5,0.5
U3249,229,400,85636,0.5527478310362947,0.44725216896370534
ADDR_REG_9_,230,401,86500,0.5,0.5
U3248,224,390,82369,0.5519046358101436,0.4480953641898564
ADDR_REG_8_,225,391,83200,0.5,0.5
U3247,240,418,79300,0.552725167683484,0.447274832316516
ADDR_REG_7_,241,419,80100,0.5,0.5
U3246,241,418,79102,0.5527399381223028,0.4472600618776972
ADDR_REG_6_,242,419,79900,0.5,0.5
U3245,229,398,79102,0.5517805265009166,0.4482194734990834
ADDR_REG_5_,230,399,79900,0.5,0.5
U3244,267,395,83359,0.5475708670372058,0.4524291329627942
ADDR_REG_4_,268,396,84200,0.5,0.5
U3243,221,390,78310,0.5514172838226782,0.4485827161773218
ADDR_REG_3_,222,391,79100,0.5,0.5
U3242,286,447,84052,0.5475539635675665,0.45244603643243353
ADDR_REG_2_,287,448,84900,0.5,0.5
U3241,238,419,78607,0.5575534500488949,0.4424465499511051
ADDR_REG_1_,239,420,79400,0.5,0.5
U3240,233,390,78409,0.5526917122053109,0.4473082877946891
ADDR_REG_0_,234,391,79200,0.5,0.5
U3550,643,1545,14455,0.5067789637201261,0.4932210362798739
DATAO_REG_0_,644,1546,14600,0.5,0.5
U3551,736,1502,14356,0.5067789637201261,0.4932210362798739
DATAO_REG_1_,737,1503,14500,0.5,0.5
U3552,735,1641,14752,0.5067789637201261,0.4932210362798739
DATAO_REG_2_,736,1642,14900,0.5,0.5
U3553,752,1084,14554,0.5067789637201261,0.4932210362798739
DATAO_REG_3_,753,1085,14700,0.5,0.5
U3554,752,1401,14257,0.5068723112427089,0.49312768875729107
DATAO_REG_4_,753,1402,14400,0.5,0.5
U3555,727,1694,13960,0.5068489743620632,0.4931510256379368
DATAO_REG_5_,728,1695,14100,0.5,0.5
U3556,730,1733,14257,0.5068198032612561,0.4931801967387439
DATAO_REG_6_,731,1734,14400,0.5,0.5
U3557,715,1719,14554,0.5068008420457314,0.4931991579542686
DATAO_REG_7_,716,1720,14700,0.5,0.5
U3558,757,1690,14257,0.5067902675216889,0.4932097324783111
DATAO_REG_8_,758,1691,14400,0.5,0.5
U3559,736,1642,14257,0.5067847067805974,0.4932152932194026
DATAO_REG_9_,737,1643,14400,0.5,0.5
U3560,729,1676,14158,0.5067818580402843,0.4932181419597157
DATAO_REG_10_,730,1677,14300,0.5,0.5
U3561,734,1710,14158,0.5067804165776858,0.4932195834223142
DATAO_REG_11_,735,1711,14300,0.5,0.5
U3562,644,1619,13861,0.5067796915732761,0.49322030842672393
DATAO_REG_12_,645,1620,14000,0.5,0.5
U3563,706,1679,14356,0.5067793280027936,0.49322067199720643
DATAO_REG_13_,707,1680,14500,0.5,0.5
U3564,626,1617,14059,0.5067791459504829,0.4932208540495171
DATAO_REG_14_,627,1618,14200,0.5,0.5
U3565,624,1582,14158,0.5067790548575603,0.49322094514243975
DATAO_REG_15_,625,1583,14300,0.5,0.5
U3566,669,1625,14257,0.5067790092944071,0.4932209907055929
DATAO_REG_16_,670,1626,14400,0.5,0.5
U3567,644,1635,14455,0.5067789865086576,0.4932210134913424
DATAO_REG_17_,645,1636,14600,0.5,0.5
U3568,629,1669,14356,0.5067789751147396,0.49322102488526043
DATAO_REG_18_,630,1670,14500,0.5,0.5
U3569,625,1617,14356,0.5067789694175198,0.49322103058248024
DATAO_REG_19_,626,1618,14500,0.5,0.5
U3570,625,1750,14158,0.5067789665688446,0.4932210334311554
DATAO_REG_20_,626,1751,14300,0.5,0.5
U3571,599,1641,14158,0.5067789651444907,0.4932210348555093
DATAO_REG_21_,600,1642,14300,0.5,0.5
U3572,601,1671,14851,0.5067789644323097,0.49322103556769026
DATAO_REG_22_,602,1672,15000,0.5,0.5
U3573,597,1846,14653,0.5067789640762183,0.49322103592378175
DATAO_REG_23_,598,1847,14800,0.5,0.5
U3574,568,1711,15148,0.5067789638981722,0.49322103610182777
DATAO_REG_24_,569,1712,15300,0.5,0.5
U3575,740,1922,15148,0.5067789638091492,0.4932210361908508
DATAO_REG_25_,741,1923,15300,0.5,0.5
U3576,709,1888,15049,0.5067789637646376,0.4932210362353624
DATAO_REG_26_,710,1889,15200,0.5,0.5
U3577,735,1989,15247,0.5067789637423818,0.49322103625761815
DATAO_REG_27_,736,1990,15400,0.5,0.5
U3578,624,1882,15247,0.506778963731254,0.493221036268746
DATAO_REG_28_,625,1883,15400,0.5,0.5
U3579,601,2116,14851,0.5075257438785337,0.49247425612146634
DATAO_REG_29_,602,2117,15000,0.5,0.5
U3580,626,2090,13960,0.5075257439007895,0.4924742560992105
DATAO_REG_30_,627,2091,14100,0.5,0.5
U3581,604,2118,13960,0.5075257439007895,0.4924742560992105
DATAO_REG_31_,605,2119,14100,0.5,0.5
U3239,622,813,41924,0.5307346639041906,0.46926533609580945
B_REG,623,814,63374,0.5,0.5
U3238,260,758,78134,0.5920359982006682,0.4079640017993318
REG3_REG_15_,261,759,86533,0.5,0.5
U3237,200,1018,46186,0.5948471139793166,0.40515288602068344
REG3_REG_26_,201,1019,137990,0.5,0.5
U3236,258,758,82329,0.6002361722254906,0.39976382777450936
REG3_REG_6_,259,759,79458,0.5,0.5
U3235,270,763,218438,0.5920198467559985,0.4079801532440015
REG3_REG_18_,271,764,97333,0.5,0.5
U3234,290,843,16731,0.5919759824847821,0.4080240175152179
REG3_REG_2_,291,844,84464,0.5,0.5
U3233,248,695,87268,0.5923119967551291,0.40768800324487087
REG3_REG_11_,249,696,85831,0.5,0.5
U3232,168,855,86547,0.594857399767664,0.40514260023233595
REG3_REG_22_,169,856,182271,0.5,0.5
U3231,260,758,49079,0.5920805353020201,0.4079194646979799
REG3_REG_13_,261,759,86530,0.5,0.5
U3230,179,924,137581,0.5948598054306142,0.40514019456938577
REG3_REG_20_,180,925,38659,0.5,0.5
U3229,303,758,8449,0.5931593242881864,0.4068406757118136
REG3_REG_0_,304,759,78761,0.5,0.5
U3228,235,653,32527,0.5931725967725502,0.4068274032274498
REG3_REG_9_,236,654,86020,0.5,0.5
U3227,223,630,130705,0.6108018980440104,0.3891981019559896
REG3_REG_4_,224,631,83752,0.5,0.5
U3226,195,976,68850,0.5948591376329608,0.40514086236703917
REG3_REG_24_,196,977,227413,0.5,0.5
U3225,260,758,221518,0.592012082298639,0.407987917701361
REG3_REG_17_,261,759,87725,0.5,0.5
U3224,242,695,32927,0.6061059115490698,0.3938940884509302
REG3_REG_5_,243,696,79447,0.5,0.5
U3223,268,763,30333,0.5920288359684964,0.4079711640315036
REG3_REG_16_,269,764,87627,0.5,0.5
U3222,192,976,71876,0.5948591584563966,0.4051408415436034
REG3_REG_25_,193,977,134035,0.5,0.5
U3221,269,763,61888,0.592166154718025,0.40783384528197497
REG3_REG_12_,270,764,85222,0.5,0.5
U3220,174,906,146853,0.594847196614333,0.40515280338566695
REG3_REG_21_,175,907,347770,0.5,0.5
U3219,305,900,45155,0.5920752126383473,0.4079247873616527
REG3_REG_1_,306,901,78957,0.5,0.5
U3218,240,689,65748,0.5942910981195928,0.4057089018804072
REG3_REG_8_,241,690,82721,0.5,0.5
U3217,186,950,221845,0.5948594730592638,0.4051405269407362
REG3_REG_28_,187,951,177667,0.5,0.5
U3216,284,843,290315,0.5920208913454368,0.4079791086545632
REG3_REG_19_,285,844,94443,0.5,0.5
U3215,259,398,30029,0.591980972718638,0.40801902728136197
REG3_REG_3_,260,399,78643,0.5,0.5
U3214,240,695,62964,0.592599525431253,0.40740047456874695
REG3_REG_10_,241,696,85328,0.5,0.5
U3213,173,899,86076,0.5948572985852755,0.4051427014147245
REG3_REG_23_,174,900,146212,0.5,0.5
U3212,269,763,29879,0.5920543740441199,0.40794562595588013
REG3_REG_14_,270,764,85930,0.5,0.5
U3211,188,950,63696,0.5948572653934862,0.40514273460651384
REG3_REG_27_,189,951,177667,0.5,0.5
U3210,248,695,73800,0.596408145463965,0.40359185453603497
REG3_REG_7_,249,696,79642,0.5,0.5
U3149,100,100,15882,0.5,0.5
STATE_REG,100,100,51353,0.5,0.5
U3148,424,84,1,0.2703399587946391,0.7296600412053609
RD_REG,425,85,0,0.5,0.5
U4043,85,760,1,0.9764480590235394,0.023551940976460628
WR_REG,86,761,0,0.5,0.5
U3464,184,184,36593,0.5670895575635324,0.4329104424364676
R1222_U42,967,328,36449,0.41457522286188575,0.5854247771381142
R1222_U519,512,184,36265,0.2534364992841315,0.7465635007158685
U3074,328,967,36449,0.5854247771381142,0.41457522286188575
R1222_U41,184,184,37232,0.4329104424364676,0.5670895575635324
R1222_U518,1151,184,36265,0.23510127970954964,0.7648987202904504
U3486,177,184,14439,0.5670705094491947,0.4329294905508053
R1222_U71,997,335,14288,0.41433509642613964,0.5856649035738604
R1222_U517,519,177,14104,0.25355160833771784,0.7464483916622822
U4201,171,360,60810,0.7539062765426611,0.24609372345733893
