Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
I962_1,18,0,55,0.03125,0.96875
I975_1,4,9,77,0.765625,0.234375
I747,0,15,76,0.90625,0.09375
I978_1,3,10,73,0.79296875,0.20703125
I928_1,17,3,4,0.0625,0.9375
I1110_1,14,3,47,0.0625,0.9375
I731,8,9,11,0.55078125,0.44921875
I924_1,12,5,7,0.275390625,0.724609375
I658,9,4,70,0.25,0.75
I814,15,0,52,0.0625,0.9375
I574,9,3,70,0.25,0.75
I511,4,11,112,0.75,0.25
I638,15,4,65,0.125,0.875
I739,4,14,77,0.75,0.25
I774,18,1,46,0.09375,0.90625
I583,8,8,17,0.625,0.375
I390,10,3,5,0.1875,0.8125
I834,4,8,17,0.765625,0.234375
I563,5,13,53,0.875,0.125
I274,14,5,62,0.125,0.875
I810,18,0,55,0.015625,0.984375
I782,22,0,45,0.015625,0.984375
I870,2,7,67,0.84765625,0.15234375
I298,15,1,67,0.09375,0.90625
I710,15,0,52,0.03125,0.96875
I714,7,1,51,0.09375,0.90625
pclr,2,9,0,0.95361328125,0.04638671875
I326,18,5,45,0.076171875,0.923828125
I837,14,2,1,0.0615234375,0.9384765625
pc,3,6,0,0.8944854736328125,0.1055145263671875
I615,4,9,67,0.625,0.375
I270,11,4,63,0.1875,0.8125
I838,4,11,10,0.7109375,0.2890625
I872,6,11,41,0.71331787109375,0.28668212890625
I266,16,5,62,0.171875,0.828125
I877,4,3,5,0.3642578125,0.6357421875
cclr,5,2,0,0.37529897689819336,0.6247010231018066
I213,11,0,52,0.0615234375,0.9384765625
I278,15,4,63,0.1171875,0.8828125
I282,13,1,67,0.103515625,0.896484375
I823,7,11,76,0.3115234375,0.6884765625
I855,4,9,12,0.6875,0.3125
I867,8,8,13,0.330078125,0.669921875
vsync,8,1,0,0.157012939453125,0.842987060546875
I841,9,4,3,0.193359375,0.806640625
cblank,4,5,0,0.7562255859375,0.2437744140625
I861,13,1,49,0.08447265625,0.91552734375
I884,6,9,41,0.7929280400276184,0.2070719599723816
I889,7,10,58,0.37967538833618164,0.6203246116638184
I827,13,9,59,0.20703125,0.79296875
I881,4,6,6,0.397369384765625,0.602630615234375
csync,7,4,0,0.4093798063695431,0.5906201936304569
I899,5,7,40,0.36261147260665894,0.6373885273933411
I895,9,6,41,0.2442404618486762,0.7557595381513238
I821,4,1,67,0.2320556640625,0.7679443359375
I863,15,0,45,0.06640768051147461,0.9335923194885254
I831,19,0,45,0.06407100334763527,0.9359289966523647
I874,0,15,45,0.8498838070017622,0.15011619299823775
I887,12,1,44,0.24682376682668006,0.7531762331733199
I259,6,7,81,0.734375,0.265625
csm,3,12,0,0.90625,0.09375
I371,0,19,45,0.9541015625,0.0458984375
