Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
CLRBVIR1,0,0,17,0.5,0.5
TCOMBVNFM,1,1,32,0.5,0.5
TESTBVIR1,0,0,68,0.5,0.5
TCOMBVNQA,7,1,30,0.5,0.5
TCOMBVNQB,7,1,44,0.5,0.5
TCOMBVNQC,7,1,26,0.5,0.5
TCOMBVNQD,5,1,5,0.5,0.5
UC_11VUC_0,3,1,63,0.5,0.5
OUTBUFVBUFG1VIR1,6,1,0,0.5,0.5
OUTBUFVBUFG2VIR1,1,5,0,0.5,0.5
TCOMBVNFEL,5,1,24,0.5,0.5
OUTBUFVBUFR1VIR1,1,6,0,0.5,0.5
OUTBUFVBUFY2VIR1,11,1,0,0.5,0.5
FMB,0,0,25,0.5,0.5
CLRB,0,0,33,0.5,0.5
TESTB,0,0,68,0.5,0.5
UC_11VZ,1,3,63,0.5,0.5
C1VCO0,1,3,78,0.5,0.5
GRN1,1,6,0,0.5,0.5
GRN2,5,1,0,0.5,0.5
RED1,6,1,0,0.5,0.5
YLW2,1,11,0,0.5,0.5
OUTBUFVBUFR2VIR1,7,1,0,0.5,0.5
OUTBUFVBUFY1VIR1,6,1,0,0.5,0.5
FMLVINMUXVIR1,0,0,25,0.5,0.5
TESTLVINLATCHVCDN,0,0,67,0.5,0.5
FMLVINLATCHVCDN,0,0,24,0.5,0.5
TCOMBVNCLR,0,0,17,0.5,0.5
TESTLVINMUXVIR1,0,0,68,0.5,0.5
RED2,1,7,0,0.5,0.5
YLW1,1,6,0,0.5,0.5
CTST,1,2,51,0.71875,0.28125
C2VINHN,2,1,51,0.28125,0.71875
UC_8VZVOR1NF,2,7,56,0.4375,0.5625
UC_8VZ,7,2,56,0.5625,0.4375
C2_CO,1,10,49,0.685546875,0.314453125
CO2,10,1,49,0.314453125,0.685546875
FMLVINMUXVND1,0,1,24,0.5625,0.4375
FMLVINMUX,1,0,24,0.4375,0.5625
TESTLVINMUXVND1,0,1,67,0.5625,0.4375
TESTLVINMUX,1,0,67,0.4375,0.5625
TCOMB_FE,0,5,23,0.734130859375,0.265869140625
I84,5,0,23,0.265869140625,0.734130859375
FEN,5,0,6,0.265869140625,0.734130859375
UC_16VZVOR1NF,2,4,59,0.455078125,0.544921875
UC_16VZ,4,2,59,0.544921875,0.455078125
C3VINHN,1,10,45,0.685546875,0.314453125
C3_Q3VZVOR1NF,2,4,27,0.4803466796875,0.5196533203125
C3_Q3VZ,4,2,27,0.5196533203125,0.4803466796875
TCOMBVNODE6,7,1,13,0.0625,0.9375
TCOMB_GA1VAD1NF,1,5,8,0.53125,0.46875
TCOMB_GA2VAD4NF,0,5,1,0.75,0.25
TCOMB_GA2VAD3NF,0,7,1,0.75,0.25
TCOMB_GA2VAD2NF,0,14,1,0.875,0.125
TCOMB_GA2VAD1NF,0,6,1,0.875,0.125
R2CVAD1NF,0,6,1,0.8670654296875,0.1329345703125
TCOMB_YA1,0,5,2,0.7237701416015625,0.2762298583984375
Y1CVAD1NF,0,5,1,0.8618850708007812,0.13811492919921875
Y1CVAD2NF,0,5,1,0.7972111366689205,0.20278886333107948
TCOMB_RA2,0,6,1,0.703125,0.296875
R2CVAD2NF,0,6,1,0.7820549011230469,0.21794509887695312
TCOMB_RA1VOR2NF,3,4,2,0.125,0.875
TCOMBVNODE8VOR1NF,3,1,10,0.125,0.875
TCOMB_RA1VOR1NF,8,1,5,0.0625,0.9375
TCOMBVNODE8VOR2NF,5,1,10,0.25,0.75
FMLVINMUXVOR1NF,1,0,24,0.25,0.75
TCOMB_RA2VOR3NF,7,0,1,0.25,0.75
TCOMB_RA2VOR1NF,6,0,1,0.0625,0.9375
TCOMBVNODE4VOR2NF,6,0,4,0.125,0.875
TCOMBVNODE4VOR1NF,6,0,4,0.0625,0.9375
TESTLVINMUXVOR1NF,1,0,67,0.25,0.75
TCOMBVNODE18,6,1,37,0.25,0.75
TCOMBVNODE16VOR1NF,7,1,28,0.03125,0.96875
C1VCO2,1,11,57,0.875,0.125
C1VCO1,1,8,79,0.75,0.25
UC_9VZVOR1NF,2,6,78,0.375,0.625
UC_10VZVOR1NF,2,3,70,0.25,0.75
FMLVINMUXVOR2NF,1,0,24,0.25,0.75
TESTLVINMUXVOR2NF,1,0,67,0.25,0.75
C2VCO2,1,19,60,0.91015625,0.08984375
C2VCO1,1,12,53,0.8203125,0.1796875
UC_17VZVOR1NF,2,5,52,0.41015625,0.58984375
C2VCO0,1,5,65,0.640625,0.359375
UC_18VZVOR1NF,2,5,64,0.3203125,0.6796875
UC_19VZVOR1NF,3,1,47,0.140625,0.859375
C3VCO2,1,31,28,0.960693359375,0.039306640625
C3VCO1,1,24,35,0.92138671875,0.07861328125
C3_Q2VZVOR1NF,2,5,34,0.460693359375,0.539306640625
C3VCO0,1,17,50,0.8427734375,0.1572265625
C3_Q1VZVOR1NF,2,5,49,0.42138671875,0.57861328125
C3_Q0VZVOR1NF,2,5,34,0.3427734375,0.6572265625
UC_9VUC_0,13,1,83,0.125,0.875
UC_10VUC_0,9,1,72,0.25,0.75
TCOMBVNODE4,0,6,4,0.8203125,0.1796875
TCOMBVNODE15,0,7,24,0.9375,0.0625
TCOMBVNODE14,8,0,23,0.03125,0.96875
TCOMBVNODE12,7,0,8,0.0625,0.9375
TCOMBVNODE8,7,0,2,0.1640625,0.8359375
TCOMBVNODE19,0,5,24,0.75,0.25
TCOMBVNODE16,5,0,23,0.2421875,0.7578125
UC_9VZ,7,2,77,0.546875,0.453125
UC_10VZ,4,2,69,0.5625,0.4375
TCOMBVNODE3,7,0,2,0.044921875,0.955078125
UC_17VUC_0,14,1,56,0.08984375,0.91015625
UC_18VUC_0,10,1,68,0.1796875,0.8203125
UC_19VUC_0,5,1,47,0.359375,0.640625
UC_17VZ,6,2,51,0.5368499755859375,0.4631500244140625
UC_18VZ,6,2,63,0.55755615234375,0.44244384765625
UC_19VZ,2,3,46,0.550537109375,0.449462890625
C3_Q2VUC_0,21,1,38,0.039306640625,0.960693359375
C3_Q1VUC_0,17,1,53,0.07861328125,0.92138671875
C3_Q0VUC_0,13,1,38,0.1572265625,0.8427734375
C3_Q2VZ,6,2,33,0.5181083083152771,0.4818916916847229
C3_Q1VZ,6,2,48,0.5331265926361084,0.4668734073638916
C3_Q0VZ,6,2,33,0.5538930892944336,0.4461069107055664
C3VCIA,7,3,53,0.875,0.125
C1VCIA,3,3,75,0.875,0.125
C2VCIA,4,3,62,0.875,0.125
C1_CO,1,12,68,0.5625,0.4375
UC_27,1,22,38,0.8624267578125,0.1375732421875
