Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
G177,1,6,16,0.625,0.375
G67,5,1,11,0.308685302734375,0.691314697265625
G65,9,1,16,0.125,0.875
G66,0,0,25,0.5078125,0.4921875
G70,11,0,10,0.015869140625,0.984130859375
G155,0,8,19,0.9560546875,0.0439453125
G75,6,1,10,0.27685546875,0.72314453125
G79,6,0,9,0.03460693359375,0.96539306640625
G60,2,2,13,0.3279075622558594,0.6720924377441406
G64,11,1,2,0.08197689056396484,0.9180231094360352
G68,2,2,20,0.3279075622558594,0.6720924377441406
G72,11,1,9,0.08197689056396484,0.9180231094360352
G71,6,0,10,0.038585662841796875,0.9614143371582031
G82,7,1,15,0.2502957582473755,0.7497042417526245
G86,7,1,14,0.12514787912368774,0.8748521208763123
G76,3,3,7,0.2938600530023905,0.7061399469976095
G80,4,3,6,0.14693002650119524,0.8530699734988048
G83,4,2,15,0.4064972517065826,0.5935027482934174
G87,4,0,15,0.2032486258532913,0.7967513741467087
G123,0,0,13,0.2109375,0.7890625
G295,9,0,5,0.0625,0.9375
G291,8,0,1,0.0625,0.9375
G329,8,0,5,0.0625,0.9375
G48,11,0,2,0.0625,0.9375
G56,11,0,2,0.0625,0.9375
G289,12,1,1,0.0625,0.9375
G297,13,1,1,0.0625,0.9375
G311,12,1,5,0.0625,0.9375
G314,11,0,10,0.0625,0.9375
G326,12,1,5,0.0625,0.9375
G119,5,2,3,0.75,0.25
G301,2,0,3,0.03125,0.96875
G44,3,0,6,0.0625,0.9375
G54,7,1,1,0.0625,0.9375
G156,2,0,6,0.125,0.875
G299,2,0,7,0.0625,0.9375
G179,4,2,11,0.8203125,0.1796875
G224,4,2,9,0.538330078125,0.461669921875
G227,6,1,13,0.2109375,0.7890625
G131,0,5,14,0.875,0.125
G269,6,2,16,0.24609375,0.75390625
G122,0,0,13,0.89453125,0.10546875
G46,2,0,11,0.01318359375,0.98681640625
G69,4,1,9,0.02386474609375,0.97613525390625
G315,4,5,0,0.9384765625,0.0615234375
G138,0,6,1,0.75,0.25
G306,7,0,0,0.140625,0.859375
G254,0,6,16,0.75,0.25
G84,7,0,15,0.140625,0.859375
G51,7,3,1,0.384765625,0.615234375
G49,4,7,0,0.55755615234375,0.44244384765625
G146,0,2,6,0.984375,0.015625
G61,5,0,3,0.001953125,0.998046875
G206,1,6,10,0.71875,0.28125
G302,0,5,0,0.641673943027854,0.35832605697214603
G77,8,0,9,0.0761871337890625,0.9238128662109375
G165,6,0,16,0.234375,0.765625
G192,6,0,23,0.234375,0.765625
G290,0,9,0,0.96875,0.03125
G327,0,9,0,0.96875,0.03125
G47,0,13,0,0.984375,0.015625
G55,0,13,0,0.984375,0.015625
G104,7,0,30,0.234375,0.765625
G288,1,12,0,0.96875,0.03125
G296,1,14,0,0.96875,0.03125
G310,1,13,0,0.96875,0.03125
G312,0,18,0,0.984375,0.015625
G325,1,13,0,0.96875,0.03125
G300,0,5,0,0.99609375,0.00390625
G43,0,8,0,0.984375,0.015625
G53,1,8,0,0.96875,0.03125
G324,3,6,2,0.234375,0.765625
G298,0,8,0,0.9921875,0.0078125
G159,0,7,15,0.82421875,0.17578125
G186,0,7,22,0.82421875,0.17578125
G221,1,8,9,0.8681640625,0.1318359375
G261,1,6,16,0.8154296875,0.1845703125
G322,0,5,0,0.970703125,0.029296875
G45,0,8,0,0.99835205078125,0.00164794921875
G292,0,11,0,0.984130859375,0.015869140625
